product_id|app_name|tags|n_reviews
460780|Avadon 3: The Warborn|[Adventure, Fantasy, Indie, Isometric, RPG, Story Rich, Strategy]|55.0
489720|Conga Master|[Action, Indie, Local Multiplayer, Multiplayer, Music, Pixel Graphics]|22.0
470260|Event[0]|[Adventure, Artificial Intelligence, Atmospheric, Choices Matter, Dynamic Narration, Exploration, First-Person, Horror, Indie, Multiple Endings, Mystery, Narration, Psychological Horror, Sci-fi, Short, Singleplayer, Space, Story Rich, Text-Based, Walking Simulator]|871.0
522030|Eclipse: New Dawn for the Galaxy|[4X, Asynchronous Multiplayer, Board Game, Indie, Space, Strategy, Turn-Based Strategy]|95.0
513630|Squeezone|[Action, Adventure, Casual, Indie, Strategy, Tower Defense]|26.0
524520|Fatehaven|[Adventure, Choose Your Own Adventure, Indie, Interactive Fiction, RPG, Text-Based]|55.0
469930|Pandum online|[Free to Play, Indie, Massively Multiplayer, RPG]|54.0
521340|True or False|[Casual, Choices Matter, Cute, Family Friendly, Free to Play, Indie, Memes, Singleplayer]|197.0
436500|Diaries of a Spaceport Janitor|[Adventure, Casual, Female Protagonist, Indie, Open World, Pixel Graphics, RPG, Simulation]|307.0
521930|Minimized|[Action, FPS, Great Soundtrack, Indie, Minimalist, Retro]|48.0
502650|Autumn Park Mini Golf|[Casual, Sports]|29.0
489170|Galaxy Reavers|[Indie, RTS, Sci-fi, Space, Strategy]|133.0
467010|Fall of Civilization|[Adventure, Early Access, Simulation, Strategy]|38.0
512300|Unbox: Newbie's Adventure|[3D Platformer, 4 Player Local, Action, Adventure, Comedy, Cute, Funny, Indie, Multiplayer, Open World, Singleplayer]|189.0
416180|Gun Bombers|[2D, Action, Indie, Multiplayer, Strategy, Tactical]|27.0
513460|Agenda|[Early Access, Indie, Simulation, Strategy]|40.0
462680|BalanCity|[Casual, City Builder, Family Friendly, Funny, Indie, Physics, Pixel Graphics, Simulation, Strategy]|160.0
418670|Pankapu|[2D, Action, Adventure, Atmospheric, Cute, Indie, Metroidvania, Platformer, Story Rich]|143.0
503370|Hospitalize|[Early Access, Indie, Management, Simulation]|107.0
533690|Think To Die|[3D Platformer, Casual, Free to Play, Indie, Puzzle, Strategy]|250.0
511750|Showdown Adventure|[Action, Casual, Indie, RPG]|28.0
314330|DROD: Gunthro and the Epic Blunder|[Adventure, Indie, Puzzle, Strategy, Turn-Based]|26.0
489440|Tentacult!|[Adventure, Casual, Indie]|32.0
527730|Bus Tycoon ND (Night and Day)|[Simulation, Strategy]|16.0
417150|Pavilion|[Adventure, Atmospheric, Indie, Puzzle]|51.0
466980|Can't Drive This|[Action, Arcade, Casual, Co-op, Difficult, Early Access, Experimental, Fast-Paced, Funny, Indie, Intentionally Awkward Controls, Local Co-Op, Local Multiplayer, Multiplayer, Online Co-Op, Racing, Real Time Tactics, Split Screen, Strategy, Third Person]|95.0
479990|Dungeons & Darkness|[Action, Action RPG, Atmospheric, Character Customization, Classic, Dark, Dark Fantasy, Dragons, Dungeon Crawler, Dystopian, Fantasy, First-Person, Hack and Slash, Indie, Magic, Medieval, RPG, Real-Time, Realistic, Singleplayer]|44.0
503460|Security Hole|[Competitive, Cyberpunk, Difficult, Education, Futuristic, Great Soundtrack, Hacking, Indie, Procedural Generation, Puzzle, Replay Value, Sci-fi, Score Attack, Singleplayer, Story Rich, Survival, Time Attack]|49.0
523000|Princess Maker 2 Refine|[Anime, Classic, Cute, Female Protagonist, Great Soundtrack, JRPG, Multiple Endings, Nudity, RPG, Retro, Simulation, Singleplayer]|434.0
498850|Ortus Arena, strategy board game online, FOR FREE|[Abstract, Board Game, Casual, Indie, Resource Management, Strategy, Tactical]|26.0
467320|God of Word|[2D, Action, Casual, Education, Indie, Multiplayer, Mythology, Puzzle, RPG, Singleplayer, Spelling, Typing, Word Game]|48.0
402710|Osiris: New Dawn|[Action, Adventure, Aliens, Base Building, Building, Co-op, Crafting, Early Access, FPS, Horror, Indie, Massively Multiplayer, Multiplayer, Open World, RPG, Sandbox, Sci-fi, Singleplayer, Space, Survival]|7755.0
527760|Just Hero|[Casual, Indie, Platformer]|44.0
409040|Herolike|[Action, Indie, RPG]|16.0
402750|Giant Machines 2017|[Indie, Simulation]|176.0
527750|Merger 3D|[Action, FPS, First-Person, Indie, Pixel Graphics, Retro]|30.0
527490|EM: Shader Attack|[Action, Arcade, Indie]|28.0
518650|illumine|[Abstract, Action, Adventure, Experimental, Great Soundtrack, Indie, Procedural Generation, Rogue-like, Rogue-lite]|17.0
523680|Honey Rose: Underdog Fighter Extraordinaire|[Action, Adventure, Beat 'em up, Female Protagonist, Indie, Strategy, Visual Novel]|33.0
532030|Dream Dealer|[Action, Adventure, Casual, First-Person, Horror, Indie, Relaxing, Simulation]|30.0
525370|Gobernators (Parodia política peruana)|[Action, Free to Play, Indie]|51.0
518730|Zombo Buster Rising|[2D, Action, Indie, Shoot 'Em Up, Shooter, Tower Defense, Zombies]|127.0
503860|Patterna|[Difficult, Great Soundtrack, Indie, Level Editor, Logic, Procedural Generation, Puzzle, Relaxing]|24.0
284100|Unclaimed World|[Indie, Management, Sandbox, Sci-fi, Simulation, Strategy, Survival]|115.0
485120|Frog Climbers|[4 Player Local, Funny, Indie, Local Multiplayer, Parkour]|43.0
477770|Ride 2|[Action, Bikes, Multiplayer, Racing, Simulation, Sports]|896.0
458770|WRC 6 FIA World Rally Championship|[Driving, Multiplayer, Offroad, Racing, Simulation, Sports, e-sports]|315.0
439490|BLUE REVOLVER|[2D, Action, Anime, Arcade, Bullet Hell, Female Protagonist, Great Soundtrack, Indie, Pixel Graphics, Shoot 'Em Up]|172.0
397150|Stellar Overload|[Adventure, Building, Co-op, Crafting, Early Access, FPS, Indie, Multiplayer, Open World, Pixel Graphics, RPG, Sandbox, Sci-fi, Space, Survival, Voxel]|324.0
536040|Cards of Cthulhu|[Action, Card Game, Indie, Lovecraftian, RPG, Real-Time, Rogue-like, Rogue-lite, Short, Strategy, Trading Card Game]|65.0
531540|Hidden Dimensions 3|[Card Game, Free to Play, Indie, Strategy]|47.0
537860|Ballistic Protection|[Action, Indie, Strategy, Tower Defense]|104.0
446540|Smash Up: Conquer the bases with your factions|[Board Game, Card Game, Strategy]|40.0
446100|Mantis Burn Racing®|[Casual, Indie, Racing, Top-Down]|46.0
504390|Along the Edge|[Choices Matter, Female Protagonist, Indie, Mouse only, Mystery, Romance, Singleplayer, Story Rich, Touch-Friendly, Visual Novel]|165.0
498340|Shards of Azuria|[Action, Action RPG, Adventure, Building, Crafting, Early Access, Exploration, Indie, Isometric, Pixel Graphics, RPG, Sandbox, Survival]|61.0
437570|GoNNER|[2D, Action, Atmospheric, Cute, Difficult, Great Soundtrack, Indie, Perma Death, Platformer, Procedural Generation, Rogue-like, Rogue-lite, Shooter, Side Scroller, Singleplayer]|595.0
531740|Rubek|[Abstract, Atmospheric, Casual, Colorful, Difficult, Indie, Minimalist, Puzzle, Relaxing, Singleplayer]|63.0
531200|Beneath The Cherry Trees / 桜の樹の下には|[Adventure, Casual, Free to Play, Indie, Visual Novel]|88.0
536750|BoomTown! Deluxe|[Casual, City Builder, Indie, Management, Mining, Resource Management, Simulation, Strategy]|14.0
538100|Feel The Snow|[2D, Action, Adventure, Atmospheric, Co-op, Crafting, Cute, Early Access, Great Soundtrack, Indie, Isometric, Massively Multiplayer, Multiplayer, Open World, Pixel Graphics, RPG, Sandbox, Simulation, Singleplayer, Survival]|1202.0
364200|Farabel|[Fantasy, Hex Grid, Indie, Strategy, Turn-Based, Turn-Based Strategy]|21.0
491830|Glow|[Action, Casual, Indie]|11.0
539380|Think To Die 2|[3D Platformer, Casual, Indie, Puzzle, Puzzle-Platformer, Strategy]|79.0
541370|Clickdraw Clicker|[Action, Casual, Indie]|15.0
536420|Shining Plume|[Adventure, Casual, Indie, RPG, RPGMaker, Strategy]|33.0
528300|Soulless: Ray Of Hope|[Adventure, Atmospheric, Casual, Great Soundtrack, Indie, Platformer, Puzzle, Puzzle-Platformer, Singleplayer, Story Rich]|105.0
495900|Lance A Lot: Classic Edition|[4 Player Local, Action, Casual, Indie, Local Multiplayer]|42.0
459820|Crush Crush|[Anime, Casual, Clicker, Comedy, Cute, Dating Sim, Female Protagonist, Free to Play, Funny, Indie, Mature, Memes, Nudity, Psychological Horror, Resource Management, Romance, Sexual Content, Singleplayer, Strategy, Visual Novel]|7053.0
540060|Fabulous - Angela's Fashion Fever|[Adventure, Casual, Indie, Simulation, Time Management]|49.0
448250|NUKED KNIGHT|[2D, Action, Adventure, Casual, Indie, Platformer]|39.0
473730|Physic Monster|[Casual, Indie, Simulation, Strategy]|29.0
394700|Karma. Incarnation 1|[Adventure, Casual, Great Soundtrack, Hand-drawn, Indie, Point & Click, Puzzle]|212.0
489000|The Infinite Black|[Free to Play, Indie, Massively Multiplayer, RPG, Space, Strategy]|155.0
347280|A Quiver of Crows|[2D, Action, Controller, Dark Fantasy, Demons, Difficult, Indie, Local Co-Op, Local Multiplayer, Shoot 'Em Up, Shooter, Singleplayer, Supernatural, Twin Stick Shooter]|12.0
534290|Cursed Castilla (Maldita Castilla EX)|[2D, Action, Action-Adventure, Adventure, Arcade, Classic, Cult Classic, Difficult, GameMaker, Great Soundtrack, Indie, Medieval, Mythology, Pixel Graphics, Platformer, Retro]|130.0
541720|Redrum: Dead Diary|[Adventure, Casual, Hidden Object, Horror, Indie, Psychological Horror]|27.0
289070|Sid Meier’s Civilization® VI|[4X, Atmospheric, Building, City Builder, Co-op, Grand Strategy, Great Soundtrack, Hex Grid, Historical, Management, Moddable, Multiplayer, Online Co-Op, Simulation, Singleplayer, Strategy, Tactical, Turn-Based, Turn-Based Strategy, War]|30235.0
542780|Drift GEAR Racing Free|[Free to Play, Indie, Racing, Sports]|135.0
535440|WAR7|[Action, Free to Play, Indie, Massively Multiplayer]|24.0
439800|Clouds & Sheep 2|[Casual, Family Friendly, Simulation]|31.0
529950|12 orbits|[2D, 4 Player Local, Abstract, Action, Arcade, Casual, Competitive, Experimental, Family Friendly, Fast-Paced, Indie, Local Multiplayer, Minimalist, Multiplayer, Physics, Short, Sports, Stylized, Team-Based, Touch-Friendly]|170.0
433400|Kim|[Adventure, CRPG, Historical, Indie, Procedural Generation, RPG, Rogue-like, Rogue-lite, Strategy RPG]|27.0
447020|Farming Simulator 17|[Action, Agriculture, Co-op, Driving, Economy, Family Friendly, Female Protagonist, First-Person, Great Soundtrack, Management, Moddable, Multiplayer, Online Co-Op, Open World, Realistic, Sandbox, Simulation, Singleplayer, Strategy, Third Person]|9066.0
305760|Redirection|[Casual, Cute, Great Soundtrack, Indie, Puzzle, Robots, Sci-fi, Space]|87.0
545800|Ghostdream|[Adventure, Casual, Indie, Point & Click]|20.0
330100|BossConstructor|[2D, Action, Building, Indie, RPG, Simulation, Space]|150.0
488300|Infinite Air with Mark McMorris|[Action, Action-Adventure, Adventure, Open World, Physics, RPG, Simulation, Sports]|170.0
537360|JumpBall|[Casual, Indie, Sports]|14.0
532290|Dark Train|[Adventure, Atmospheric, Dark, Indie, Puzzle, Sci-fi, Steampunk]|45.0
448390|Maneki's Curse|[Free to Play, Indie, RPG, RPGMaker]|23.0
502100|Death's Life|[Casual, Indie, Puzzle]|32.0
547870|Clown2Beat|[Action, Adventure, Casual, Free to Play, Indie, Multiplayer]|32.0
224740|Clockwork Empires|[Building, City Builder, Indie, Lovecraftian, Management, Sandbox, Simulation, Singleplayer, Steampunk, Strategy, Survival]|593.0
531490|Golden Swords|[Adventure, Indie, RPG, Strategy]|23.0
532660|Exteria|[Action, Indie]|18.0
547310|That's Mahjong!|[Casual, Indie, Touch-Friendly]|45.0
545570|PHAT PHROG|[Action, Casual, Free to Play, Indie]|36.0
547980|Equin: The Lantern|[Difficult, Indie, Pixel Graphics, RPG, Retro, Rogue-like, Strategy]|30.0
540070|DRAGON BALL Xenoverse 2 - Steve Aoki Pack|[Action, Adventure, Casual, Massively Multiplayer]|93.0
454650|DRAGON BALL XENOVERSE 2|[Action, Adventure, Anime, Beat 'em up, Casual, Character Customization, Co-op, Dragons, Fighting, Great Soundtrack, MMORPG, Massively Multiplayer, Moddable, Multiplayer, Online Co-Op, Open World, RPG, Singleplayer, Story Rich, Third Person]|7493.0
379870|Alteil: Horizons|[Card Game, Free to Play, Indie, Strategy]|90.0
540100|Imprisoned Light|[2D, 4 Player Local, Action, Action RPG, Adventure, Character Action Game, Co-op, Difficult, Indie, Local Co-Op, Loot, Multiplayer, Online Co-Op, Pixel Graphics, Platformer, RPG, Rogue-like, Shooter, War, Zombies]|139.0
520850|Lost in Secular Love|[Adventure, Alternate History, Anime, Casual, Indie, Otome, Simulation, Visual Novel]|122.0
536680|Miniature - The Story Puzzle|[Casual, Indie, Puzzle, Strategy]|28.0
392330|Take Command - 2nd Manassas|[Indie, Simulation, Strategy]|23.0
547390|Mosaic: Game of Gods|[Casual, Puzzle]|35.0
546490|Heart and Seoul|[Anime, Casual, Dating Sim, Female Protagonist, Funny, Great Soundtrack, Indie, Otome, Puzzle, Simulation, Story Rich, Visual Novel]|23.0
543030|Slap The Fly|[FPS, Free to Play, Funny, Indie, Multiplayer, Simulation]|68.0
551930|Pro Skater 2D|[2D, Indie, Simulation, Sports]|20.0
544600|Delicious - Emily's Christmas Carol|[Adventure, Casual, Family Friendly, Indie, Time Management]|75.0
531930|Dungeon Rats|[Dungeon Crawler, Indie, RPG, Tactical, Turn-Based, Turn-Based Combat]|245.0
363930|Dead Age|[Action, Adventure, Casual, Crafting, Dungeon Crawler, Indie, Party-Based RPG, Post-apocalyptic, Procedural Generation, RPG, Rogue-like, Rogue-lite, Simulation, Singleplayer, Strategy, Survival, Turn-Based, Turn-Based Combat, Turn-Based Strategy, Zombies]|2451.0
505750|Trimmer Tycoon|[Casual, Free to Play, Indie, Management, Pixel Graphics, Simulation, Singleplayer, Strategy]|667.0
431810|Rencounter|[Atmospheric, Casual, Difficult, Fantasy, Great Soundtrack, Horror, Indie, Puzzle, RPG, Replay Value, Rogue-like, Sandbox, Sci-fi, Simulation, Story Rich, Strategy, Surreal, Turn-Based, Turn-Based Strategy]|130.0
492130|Bye-Bye, Wacky Planet|[2D, Action, Adventure, Aliens, Casual, Colorful, Comedy, Cute, Fast-Paced, Great Soundtrack, Indie, Platformer, Retro, Robots, Sci-fi, Shooter, Side Scroller, Singleplayer]|112.0
461810|CAFE 0 ~The Sleeping Beast~|[Adventure, Anime, Casual, Choices Matter, Female Protagonist, Great Soundtrack, Horror, Indie, Mystery, Otome, Psychological Horror, Romance, Story Rich, Visual Novel]|20.0
237870|Planet Explorers|[Action, Action RPG, Adventure, Building, Co-op, Crafting, Exploration, Indie, Massively Multiplayer, Multiplayer, Open World, RPG, Sandbox, Sci-fi, Simulation, Singleplayer, Survival, Third Person, Voxel, Walking Simulator]|4452.0
528080|Night Forest|[Action, Adventure, Casual, Indie, Platformer]|22.0
524680|Escape From Nazi Labs|[Action, Difficult, Indie, Perma Death, Procedural Generation, RPG, Retro, Rogue-like]|34.0
390040|Small Radios Big Televisions|[Adventure, Indie, Puzzle]|39.0
463250|One Tower|[Casual, Early Access, Free to Play, Indie, MOBA, Multiplayer, PvP, RTS, Real-Time, Strategy, e-sports]|75.0
520910|Kokurase - Episode 1|[Adventure, Anime, Free to Play, Indie, RPG, RPGMaker]|68.0
416250|Tales [PC]|[Adventure, Fantasy, Indie, Point & Click]|12.0
552140|CAGE|[Action, Casual, FPS, Free to Play, Indie, Multiplayer]|70.0
541190|Nodiatis|[Adventure, Free to Play, Indie, Massively Multiplayer, RPG]|42.0
390330|Mekazoo|[2D, Action, Adventure, Arcade, Atmospheric, Casual, Character Customization, Classic, Co-op, Colorful, Comedy, Cute, Difficult, Great Soundtrack, Indie, Music, Platformer, Retro, Runner, Singleplayer]|51.0
533860|Multimirror|[Casual, Indie, Puzzle]|12.0
395620|Ittle Dew 2|[Action, Adventure, Cute, Female Protagonist, Great Soundtrack, Indie, Puzzle, RPG]|110.0
454540|LuckCatchers|[Action, Free to Play, Indie, Massively Multiplayer, Multiplayer, Open World, RPG, Sandbox, Simulation, Steampunk, Strategy]|689.0
555610|Gunmetal Arcadia Zero|[2D, Action, Action RPG, Action-Adventure, Adventure, Classic, Controller, Dark Fantasy, Fast-Paced, Great Soundtrack, Hack and Slash, Indie, Loot, Medieval, Pixel Graphics, Platformer, Retro, Short, Side Scroller, Singleplayer]|28.0
361040|Doom & Destiny Advanced|[Comedy, Fantasy, Indie, RPG, RPGMaker, Turn-Based Combat]|209.0
399820|Kopanito All-Stars Soccer|[4 Player Local, Action, Difficult, Family Friendly, Fast-Paced, Football, Funny, Indie, Local Co-Op, Local Multiplayer, Multiplayer, Singleplayer, Soccer, Sports]|1217.0
556890|Dreamcage Escape|[Adventure, Casual, Indie, Puzzle]|37.0
464350|Screeps|[2D, Base Building, Building, Difficult, Game Development, Hacking, Indie, Local Multiplayer, Management, Massively Multiplayer, Mod, Moddable, Open World, Programming, RTS, Replay Value, Sandbox, Simulation, Strategy, Tower Defense]|660.0
512460|Drunk On Nectar - The Nature Simulator|[Action, Atmospheric, Early Access, Great Soundtrack, Indie, Open World, Sandbox, Simulation, Survival]|28.0
485420|Wolf Simulator|[Action, Adventure, Indie, Multiplayer, Simulation, Survival]|154.0
547050|RYB|[Indie, Puzzle]|41.0
438300|Shepherds of the Abyss|[Action, Indie, Multiplayer, RPG, Singleplayer, Strategy, Tower Defense]|20.0
554640|拯救大魔王2 Rescue the Great Demon 2|[Adventure, Free to Play, Indie, RPG, RPGMaker]|379.0
546390|Brief Karate Foolish|[2D Fighter, Action, Anime, Casual, Comedy, Family Friendly, Fighting, Free to Play, Funny, Gore, Great Soundtrack, Horror, Illuminati, Indie, Memes, Multiplayer, Nudity, Psychological Horror, Sexual Content, Story Rich]|1830.0
522340|Ghostlords|[Adventure, Indie, RPG, Strategy]|24.0
538060|Doodle God: 8-bit Mania - Collector's Item|[Casual, God Game, Indie, Pixel Graphics, Puzzle, Simulation]|33.0
556300|Age of Farming|[Early Access, Indie, Simulation]|19.0
524850|Alicemare|[2D, Adventure, Anime, Atmospheric, Casual, Cute, Fantasy, Great Soundtrack, Horror, Indie, JRPG, Multiple Endings, Pixel Graphics, Psychological Horror, Puzzle, RPG, RPGMaker, Short, Singleplayer, Story Rich]|337.0
553290|Drift King: Survival|[Action, Colorful, Difficult, Driving, Fast-Paced, First-Person, Indie, Massively Multiplayer, Multiplayer, Physics, PvP, Racing, Realistic, Simulation, Singleplayer, Sports, Survival, Third Person]|47.0
562050|Liquid Pinball|[Casual, Family Friendly, Indie, Puzzle, Relaxing, Singleplayer]|17.0
550240|After Life - Story of a Father|[Adventure, Indie, Short, Walking Simulator]|10.0
528640|Rugby Union Team Manager 2017|[Action, Casual, Management, Simulation, Singleplayer, Sports, Strategy, Tactical]|69.0
527990|Gladiator Trainer|[2D, Action, Adventure, Anime, Difficult, Fantasy, Indie, Nudity, RPG, RPGMaker, Singleplayer, Strategy]|122.0
550060|Marmoset Toolbag 3|[Animation & Modeling, Animation &amp; Modeling, Design & Illustration, Design &amp; Illustration, Utilities]|32.0
556870|Charlie's Adventure|[Action, Adventure, Casual, Indie, Platformer]|115.0
533120|VCB: Why City|[Action, Adventure, Atmospheric, Comedy, Early Access, Funny, Great Soundtrack, Indie, Memes, Multiplayer, Open World, Parody, Psychological Horror, Racing, Shooter, Singleplayer, Story Rich, Third Person, Third-Person Shooter, Violent]|1647.0
562690|Immersion|[Action, Adventure, Casual, Indie]|20.0
